1,0,0,0,0,0,11.7,8.3,0.929,0.563,0.778,1017.5,20
1,0,0,0,0,0,12.2,7.2,0.961,0.359,0.74,1019.7,24.4
0.33,0.29,0.17,0.08,0.13,0.25,12.8,6.7,0.893,0.411,0.684,1020.5,22.8
0.21,0.13,0.46,0.21,0,0.55,12.8,8.9,0.931,0.507,0.795,1019.2,19.4
0.96,0.04,0,0,0,0,13.3,7.8,0.93,0.438,0.7,1018.2,23.3
0.38,0.21,0.17,0.04,0.21,0.32,13.9,8.3,0.931,0.415,0.696,1017.5,25
0.71,0.08,0.21,0,0,0,13.9,9.4,0.968,0.355,0.727,1017.1,27.2
1,0,0,0,0,0,15,5,0.901,0.213,0.588,1016.4,29.4
0.96,0.04,0,0,0,0,11.7,0.6,0.773,0.151,0.444,1017.1,30
0.17,0.29,0.17,0.08,0.29,0.55,10.6,-3.3,0.718,0.125,0.349,1017.3,28.3
0,0.08,0.42,0,0.5,0.88,12.8,1.1,1,0.252,0.547,1013.8,25
0.96,0.04,0,0,0,0,11.1,5,0.741,0.313,0.528,1010.6,27.2
0.79,0.04,0.04,0.04,0.08,0,15,8.3,0.808,0.512,0.691,1015.7,22.8
0.33,0.08,0.42,0,0.17,0.5,12.8,10.6,0.93,0.611,0.816,1016.7,19.4
0.5,0.33,0.17,0,0,0.18,12.8,5,0.968,0.307,0.671,1017.4,23.9
0.67,0.29,0.04,0,0,0,8.9,-6.7,0.747,0.125,0.371,1023.1,25.6
0.08,0.46,0.38,0.08,0,0.4,11.7,0.6,0.866,0.279,0.593,1021.5,22.8
0.58,0.29,0.13,0,0,0.1,11.7,5.6,0.9,0.443,0.73,1017.6,22.8
0.88,0.13,0,0,0,0,11.7,3.3,1,0.379,0.651,1017.5,25
1,0,0,0,0,0,8.9,-1.7,0.768,0.211,0.457,1016.5,23.3
0.71,0.21,0.04,0.04,0,0.1,11.7,2.8,0.93,0.363,0.667,1014.5,21.7
0.21,0.17,0.13,0.13,0.38,0.75,11.7,6.1,0.93,0.524,0.766,1018.4,19.4
0,0.13,0.46,0,0.42,0.75,10,8.3,0.893,0.582,0.758,1021.6,17.2
0,0.04,0.79,0.08,0.08,0.6,12.2,8.9,0.9,0.626,0.785,1015.2,17.2
0.08,0.54,0.33,0,0.04,0.4,10.6,5,0.893,0.591,0.736,1012.8,15.6
0.46,0.33,0.21,0,0,0.25,9.4,4.4,0.862,0.477,0.679,1011.7,16.1
0.92,0.08,0,0,0,0,8.9,1.1,0.928,0.325,0.684,1014.1,17.8
0.79,0.17,0.04,0,0,0,3.9,-5,0.509,0.248,0.365,1018.9,18.3
1,0,0,0,0,0,10,-10.6,0.929,0.121,0.447,1019.5,20
0.13,0.29,0.04,0.25,0.29,0.9,8.3,-0.6,0.822,0.308,0.644,1020.4,16.7
0,0.29,0.54,0.13,0.04,0.6,9.4,6.7,0.897,0.579,0.728,1019.5,16.1
0.67,0,0.33,0,0,0,9.4,6.1,0.803,0.463,0.679,1024.6,17.8
1,0,0,0,0,0,7.2,-4.4,0.928,0.204,0.511,1025.8,19.4
0.29,0.17,0.21,0.08,0.25,0.68,5,-1.7,0.797,0.277,0.556,1021.7,17.8
0,0.13,0.42,0,0.46,0.75,9.4,3.9,0.858,0.616,0.755,1015.9,12.8
0.25,0.46,0.17,0.04,0.08,0.4,10.6,1.7,0.961,0.579,0.75,1018.3,16.1
0.83,0.04,0.13,0,0,0,3.3,-2.2,0.763,0.352,0.579,1024.5,13.3
0.83,0.13,0.04,0,0,0,4.4,-9.4,0.888,0.189,0.529,1024.2,13.9
0.92,0.08,0,0,0,0,4.4,-6.7,0.762,0.302,0.47,1021.4,14.4
0.38,0.17,0.08,0.04,0.33,0.32,3.9,-1.7,0.822,0.308,0.581,1023.1,16.7
0,0.17,0.63,0.04,0.17,0.6,6.7,0,0.764,0.402,0.603,1019.7,14.4
0,0.21,0.63,0.17,0,0.6,12.8,3.3,0.961,0.563,0.836,1014.3,13.9
0,0.29,0.71,0,0,0.5,13.9,8.9,0.968,0.695,0.901,1014.8,15.6
0.42,0.21,0.38,0,0,0.25,9.4,5,0.863,0.554,0.738,1022.9,15.6
0.17,0.21,0.46,0.17,0,0.6,11.7,4.4,0.961,0.554,0.815,1029.1,15.6
0.54,0.33,0.13,0,0,0.1,10,4.4,1,0.404,0.769,1028.7,19.4
0.13,0.08,0.58,0.13,0.08,0.75,11.1,2.2,0.897,0.341,0.708,1025.5,18.9
0.67,0.13,0.21,0,0,0,11.1,6.7,0.967,0.642,0.821,1023.6,16.1
0.5,0.08,0.42,0,0,0.18,8.3,4.4,0.927,0.637,0.795,1018.3,14.4
0,0.46,0.5,0.04,0,0.5,10,5,0.929,0.64,0.837,1019.4,13.9
0,0.46,0.5,0.04,0,0.5,11.7,6.7,0.967,0.644,0.819,1017.7,15.6
0,0.13,0.88,0,0,0.6,13.3,10.6,0.931,0.834,0.874,1016.2,15.6
0,0.21,0.67,0.04,0.08,0.6,13.3,8.9,1,0.772,0.878,1020,16.7
0,0.29,0.58,0.08,0.04,0.6,12.8,8.3,0.931,0.601,0.776,1017.1,17.2
0.08,0.58,0.29,0,0.04,0.4,10.6,5.6,0.961,0.668,0.794,1009,14.4
0.29,0.04,0.46,0.04,0.17,0.6,7.2,3.9,0.86,0.566,0.725,1022.1,12.8
0,0.25,0.71,0,0.04,0.5,11.1,5,0.928,0.555,0.782,1016.4,14.4
0.13,0.42,0.46,0,0,0.32,9.4,5,0.929,0.637,0.826,1012.4,13.3
1,0,0,0,0,0,6.7,4.4,0.959,0.714,0.831,1017.2,11.7
0.08,0.25,0.54,0.08,0.04,0.5,6.7,3.9,1,0.632,0.84,1019.8,10.6
0.08,0.42,0.5,0,0,0.45,5,2.2,0.92,0.654,0.791,1019.9,10
0.25,0.29,0.33,0.13,0,0.4,3.9,0,0.823,0.43,0.652,1019.8,12.2
0.75,0,0.13,0.13,0,0,4.4,-1.7,0.824,0.365,0.62,1021.1,13.9
1,0,0,0,0,0,5.6,1.1,0.927,0.631,0.779,1022.8,10
0.46,0.08,0.38,0.08,0,0.25,3.9,1.1,0.925,0.626,0.827,1022.3,7.8
0.75,0.17,0.04,0,0.04,0,3.3,1.1,0.926,0.677,0.815,1025.8,7.8
0.79,0.21,0,0,0,0,3.3,-0.6,0.855,0.4,0.632,1026.1,13.9
0.33,0.08,0.21,0.21,0.17,0.75,5.6,1.1,0.892,0.539,0.744,1030.6,11.1
0,0,0.42,0.13,0.46,0.9,5,0.6,0.927,0.603,0.747,1022.2,9.4
0,0.08,0.42,0.17,0.33,0.82,6.1,1.1,0.896,0.626,0.781,1016.1,8.9
0.08,0.42,0.42,0.08,0,0.45,6.7,4.4,0.927,0.548,0.75,1021.3,13.9
0.13,0.33,0.54,0,0,0.5,8.3,5.6,0.927,0.637,0.786,1026.5,13.3
0.04,0.21,0.29,0.08,0.38,0.75,7.8,4.4,1,0.599,0.831,1025.8,14.4
0,0.42,0.29,0.17,0.13,0.5,11.1,6.1,0.96,0.645,0.848,1022.2,15
0.04,0.08,0.58,0.04,0.25,0.75,9.4,7.2,1,0.828,0.924,1022.1,11.7
0,0.13,0.46,0.04,0.38,0.75,10.6,6.7,1,0.747,0.92,1025.7,13.3
0.25,0.33,0.38,0.04,0,0.4,9.4,7.8,0.967,0.695,0.854,1027.2,14.4
0.08,0.17,0.63,0.08,0.04,0.75,8.3,6.1,0.966,0.713,0.857,1023.3,11.7
0,0.21,0.71,0.08,0,0.6,10.6,7.2,1,0.891,0.921,1021.6,10.6
0.54,0.08,0.29,0.08,0,0.05,10,4.4,1,0.616,0.813,1024,13.3
1,0,0,0,0,0,5.6,-1.1,0.888,0.343,0.656,1026.4,15
0.17,0.17,0.46,0.13,0.08,0.75,6.7,1.1,0.92,0.539,0.757,1025.7,11.7
0,0.33,0.42,0.08,0.17,0.55,8.3,3.3,0.959,0.795,0.876,1022.5,11.1
0.42,0.17,0.33,0.08,0,0.25,9.4,6.7,0.967,0.691,0.867,1022,12.2
0.38,0.29,0.21,0.13,0,0.32,8.3,2.8,0.966,0.422,0.796,1023.9,15.6
0.54,0.08,0.17,0.21,0,0.1,7.8,5.6,0.966,0.593,0.818,1026.3,13.9
0.79,0.21,0,0,0,0,7.2,2.8,0.89,0.381,0.689,1027.7,17.2
0.21,0.25,0.38,0.04,0.13,0.55,7.2,3.9,0.966,0.472,0.735,1024.9,16.7
0.04,0.21,0.38,0.04,0.33,0.75,8.3,3.9,0.966,0.547,0.814,1020.4,13.3
0.54,0.04,0.17,0.04,0.21,0,10,4.4,0.959,0.64,0.845,1020.3,15.6
0.54,0.46,0,0,0,0,8.9,-1.1,1,0.277,0.681,1020.9,18.3
1,0,0,0,0,0,7.2,2.8,0.741,0.372,0.552,1022,19.4
1,0,0,0,0,0,9.4,5.6,0.96,0.463,0.725,1019.1,17.8
1,0,0,0,0,0,8.9,6.1,1,0.496,0.806,1016.7,18.9
0.17,0.04,0.5,0.25,0.04,0.75,9.4,7.8,1,0.772,0.915,1021.1,13.3
0.21,0.29,0.42,0.04,0.04,0.38,11.1,6.1,0.961,0.532,0.803,1023.3,15.6
0,0.08,0.83,0.08,0,0.6,11.7,7.8,1,0.621,0.845,1017.6,15.6
0,0.33,0.29,0.21,0.17,0.55,11.7,6.1,0.968,0.645,0.787,1013.4,14.4
0,0.38,0.46,0.17,0,0.5,8.9,3.9,0.96,0.569,0.796,1012.3,13.3
0,0.54,0.46,0,0,0.4,8.9,6.7,0.967,0.771,0.904,1014.8,12.2
0,0.13,0.79,0.08,0,0.5,8.3,5,1,0.614,0.852,1020.8,12.2
0.83,0.08,0.08,0,0,0,8.3,1.7,0.966,0.439,0.71,1018.4,15
1,0,0,0,0,0,6.7,0,0.821,0.558,0.686,1020.5,12.8
1,0,0,0,0,0,7.2,0.6,0.893,0.349,0.665,1027.8,16.1
0.29,0.33,0.25,0.04,0.08,0.25,7.8,2.8,0.966,0.439,0.774,1025.6,15
0.04,0.17,0.5,0.25,0.04,0.6,6.7,-2.2,0.86,0.424,0.61,1025.4,13.3
0.08,0.13,0.46,0.08,0.25,0.6,6.7,2.8,0.927,0.472,0.735,1025.8,14.4
0,0.17,0.83,0,0,0.6,7.2,2.8,0.96,0.544,0.75,1020.1,12.2
0,0.04,0.58,0.29,0.08,0.75,7.2,2.8,0.861,0.509,0.698,1016.9,13.9
0.63,0.04,0.33,0,0,0,8.3,3.9,0.862,0.51,0.741,1017.5,15
0.21,0.13,0.63,0.04,0,0.6,8.3,2.8,0.927,0.714,0.819,1018.8,12.2
0,0.08,0.58,0.21,0.13,0.6,10.6,8.9,1,0.863,0.949,1010.5,11.7
0,0.46,0.5,0.04,0,0.5,11.1,8.3,1,0.798,0.899,1001.1,13.3
0.33,0.17,0.46,0.04,0,0.45,10,3.3,1,0.472,0.731,1011.2,14.4
0.21,0.29,0.42,0.04,0.04,0.45,9.4,4.4,0.927,0.593,0.777,1024.3,13.9
0.17,0.17,0.54,0.04,0.08,0.5,10.6,3.3,1,0.679,0.857,1020,13.3
1,0,0,0,0,0,4.4,-0.6,0.792,0.383,0.593,1025.5,13.3
0.67,0.33,0,0,0,0.05,2.8,-3.3,0.857,0.314,0.58,1029.3,13.9
0.17,0.25,0.46,0.13,0,0.55,6.1,0.6,0.966,0.545,0.774,1025.9,13.3
0.58,0.38,0.04,0,0,0.1,8.9,3.3,1,0.55,0.854,1021.6,15
0,0.04,0.88,0.08,0,0.6,9.4,6.7,1,0.797,0.879,1019,11.7
0,0.08,0.63,0.29,0,0.6,9.4,2.8,0.857,0.456,0.691,1011.1,17.8
0,0.46,0.54,0,0,0.5,10.6,4.4,0.961,0.663,0.811,1003.3,12.2
0.04,0.42,0.5,0.04,0,0.5,6.1,3.3,0.896,0.606,0.765,1010.3,10.6
0,0.46,0.46,0.04,0.04,0.5,7.2,4.4,0.966,0.853,0.925,1010.5,8.9
0.21,0.42,0.25,0.13,0,0.25,7.8,4.4,0.96,0.589,0.806,1015.7,12.8
0.04,0.67,0.25,0.04,0,0.25,8.9,3.9,0.966,0.709,0.848,1021.4,12.8
0.21,0.75,0,0.04,0,0.25,6.1,2.8,0.888,0.488,0.726,1025,13.9
0.42,0.17,0.29,0.04,0.08,0.32,8.3,4.4,1,0.617,0.832,1022.4,14.4
0.5,0.38,0.13,0,0,0.13,10,6.1,1,0.671,0.881,1017.7,16.1
0,0.04,0.5,0.13,0.33,0.75,8.3,6.7,1,0.77,0.868,1015,12.2
0,0.29,0.63,0.08,0,0.5,12.2,8.9,1,0.892,0.955,1017.5,12.2
0.17,0.33,0.5,0,0,0.45,11.7,8.9,1,0.746,0.89,1021,15.6
0.29,0.29,0.25,0.13,0.04,0.32,12.8,8.3,1,0.487,0.888,1021.5,20.6
0.13,0.46,0.29,0,0.13,0.4,12.2,9.4,1,0.586,0.91,1022.3,20.6
0.08,0.54,0.38,0,0,0.4,13.3,9.4,1,0.529,0.83,1020.6,21.1
0,0.17,0.5,0.29,0.04,0.75,12.2,7.2,0.961,0.586,0.808,1020.9,18.9
0,0.25,0.46,0.08,0.21,0.75,13.3,11.1,1,0.629,0.929,1021.4,18.3
0,0.17,0.63,0.08,0.13,0.6,12.8,8.9,1,0.718,0.871,1016.6,13.9
0.33,0.42,0.25,0,0,0.25,10,4.4,0.967,0.42,0.721,1014.8,20
0.5,0.38,0.04,0.08,0,0.13,11.7,-0.6,1,0.226,0.754,1015.9,21.7
0.29,0.25,0.29,0.17,0,0.4,11.1,6.1,1,0.673,0.869,1018.4,16.7
0,0.13,0.58,0.13,0.17,0.68,10,7.8,0.929,0.693,0.832,1020.2,15.6
0,0.21,0.58,0.17,0.04,0.55,12.8,6.7,0.961,0.797,0.856,1020.3,15.6
0.54,0.29,0.17,0,0,0.1,9.4,2.2,0.928,0.377,0.727,1021.9,17.8
0.71,0.17,0.13,0,0,0,8.9,-1.1,0.747,0.19,0.385,1025.9,23.9
0.33,0.21,0.21,0.08,0.17,0.32,10.6,0.6,0.865,0.23,0.582,1025,23.9
0,0.38,0.33,0.13,0.17,0.5,11.7,1.7,1,0.317,0.667,1018.8,22.2
0,0.08,0.08,0.29,0.54,1,10.6,2.8,1,0.464,0.744,1017,17.2
0.08,0.42,0.46,0.04,0,0.45,11.7,6.7,0.93,0.62,0.791,1018,14.4
0.08,0.21,0.58,0.08,0.04,0.55,8.9,4.4,0.966,0.44,0.757,1016.2,17.8
0,0.29,0.33,0.29,0.08,0.68,9.4,8.3,0.892,0.645,0.794,1012.2,16.1
0.63,0.21,0.17,0,0,0.1,8.9,1.7,0.897,0.493,0.677,1012.8,15.6
0.83,0.17,0,0,0,0,8.3,6.1,0.96,0.618,0.779,1019,15.6
0.04,0.33,0.58,0.04,0,0.5,10.6,1.1,0.929,0.451,0.72,1020.4,15.6
0,0.29,0.38,0.17,0.17,0.5,5.6,0,0.896,0.478,0.639,1017.4,11.1
0,0.08,0.5,0.08,0.33,0.6,6.1,2.8,0.926,0.471,0.688,1013.1,13.9
0,0.21,0.75,0.04,0,0.5,8.9,2.2,0.967,0.527,0.713,1005,13.9
0,0.33,0.58,0.08,0,0.5,8.9,4.4,1,0.527,0.815,1012.2,13.9
0.58,0.13,0.21,0.08,0,0.1,10.6,8.9,0.929,0.628,0.821,1018,17.8
0.5,0.04,0.04,0.08,0.33,0.13,12.2,8.3,0.929,0.546,0.818,1019.9,19.4
0,0.25,0.58,0.08,0.08,0.5,11.1,2.2,0.961,0.397,0.743,1021.8,17.8
0,0.13,0.79,0.08,0,0.6,13.9,6.1,1,0.726,0.853,1022.8,17.8
0.46,0.21,0.25,0.08,0,0.25,11.1,7.8,0.93,0.666,0.792,1025,16.1
0.71,0.08,0.13,0.08,0,0,9.4,3.9,0.928,0.397,0.712,1022.8,18.9
0.21,0.29,0.13,0.21,0.17,0.45,11.1,7.8,1,0.408,0.797,1020.4,22.8
0,0.17,0.42,0.25,0.17,0.75,11.1,9.4,0.961,0.722,0.862,1019.6,16.1
0.29,0.04,0.42,0.04,0.21,0.6,10.6,8.9,1,0.699,0.836,1019.2,16.1
0.54,0.38,0.08,0,0,0.1,10.6,6.1,0.967,0.44,0.753,1019.1,21.7
0.29,0.33,0.08,0.21,0.08,0.25,10,6.7,0.928,0.582,0.797,1018.9,17.2
0,0.46,0.42,0.13,0,0.5,12.8,7.2,0.93,0.717,0.824,1019.8,17.2
0,0.33,0.04,0.5,0.13,0.9,7.8,6.1,0.928,0.515,0.75,1019.6,16.1
0,0.38,0.33,0.29,0,0.5,11.7,6.1,1,0.713,0.87,1015.3,13.9
0.38,0.38,0.25,0,0,0.25,10.6,6.7,0.967,0.596,0.806,1017.1,15
0.88,0.13,0,0,0,0,9.4,3.9,0.967,0.429,0.707,1019.9,18.9
0.42,0.13,0.46,0,0,0.4,10,2.8,0.892,0.262,0.628,1020.2,23.9
0,0.29,0.13,0.46,0.13,0.9,11.7,5.6,1,0.34,0.772,1019.9,22.2
0.5,0.21,0.08,0.13,0.08,0.18,10,8.3,0.967,0.645,0.831,1016.8,16.1
0.29,0.46,0.08,0.04,0.13,0.25,11.7,6.1,0.929,0.448,0.736,1014.1,21.7
0.75,0.17,0.08,0,0,0,12.8,8.9,0.9,0.568,0.777,1015.5,21.1
0,0.08,0.63,0.21,0.08,0.75,11.1,10,0.894,0.674,0.791,1018.5,17.2
0.08,0.25,0.42,0.13,0.13,0.5,11.7,10,0.9,0.568,0.779,1019.6,19.4
0.08,0.38,0.29,0.13,0.13,0.5,14.4,10.6,0.93,0.702,0.843,1019.3,20
0.17,0.5,0.13,0.04,0.17,0.25,10,7.8,0.893,0.558,0.762,1019.6,17.2
0.33,0.17,0.17,0.17,0.17,0.38,10,8.9,0.893,0.6,0.805,1017.4,16.7
0.38,0,0.63,0,0,0.5,11.1,8.9,0.929,0.626,0.794,1018.2,17.2
0,0.58,0.21,0.08,0.13,0.25,9.4,7.2,0.923,0.557,0.759,1016.9,16.7
0,0.42,0.5,0.08,0,0.5,10,6.1,0.893,0.685,0.815,1010.6,12.8
0,0.42,0.54,0.04,0,0.5,7.2,3.3,0.861,0.472,0.685,1013.3,14.4
0,0.42,0.58,0,0,0.5,9.4,7.2,0.961,0.618,0.841,1010.2,15.6
0.33,0.21,0.38,0.08,0,0.4,9.4,6.7,0.96,0.574,0.784,1013.4,16.1
0.42,0.13,0.33,0.04,0.08,0.4,9.4,7.2,0.929,0.556,0.772,1013.2,17.2
0.42,0.25,0.13,0.17,0.04,0.25,11.7,7.8,0.967,0.453,0.78,1017.5,20
0,0.04,0.25,0.13,0.58,1,9.4,7.8,0.923,0.717,0.811,1022,13.3
0.08,0.38,0.42,0.08,0.04,0.5,10,7.2,0.929,0.596,0.822,1021,15
0.08,0.21,0.54,0,0.17,0.6,8.9,7.8,0.892,0.668,0.805,1019.3,14.4
0,0.21,0.46,0.17,0.17,0.5,11.7,6.7,0.968,0.598,0.784,1018.9,17.2
0,0.08,0.33,0.42,0.17,0.9,11.7,8.3,1,0.558,0.811,1018.6,17.2
0,0.17,0.5,0.17,0.17,0.68,14.4,11.7,0.968,0.726,0.865,1014.9,17.8
0.08,0.33,0.46,0.13,0,0.5,12.2,7.8,0.967,0.557,0.777,1012.9,17.8
0,0.08,0.79,0.13,0,0.6,12.2,8.9,0.93,0.72,0.827,1014.7,15
0,0.5,0.46,0.04,0,0.45,11.7,8.3,1,0.502,0.834,1016.8,18.9
0,0.13,0.63,0.17,0.08,0.5,12.2,9.4,0.93,0.673,0.816,1017.6,16.7
0,0.08,0.25,0.08,0.58,1,12.8,10,0.93,0.724,0.849,1017.6,17.2
0.5,0.04,0.08,0.04,0.33,0.25,12.2,6.1,0.93,0.617,0.806,1017.3,17.8
0.04,0.21,0.29,0.13,0.33,0.75,10,9.4,0.864,0.671,0.785,1018,16.1
0.21,0.08,0.25,0.17,0.29,0.75,10.6,8.3,0.929,0.601,0.795,1016,17.2
1,0,0,0,0,0,9.4,6.7,0.892,0.535,0.721,1014.6,17.2
0.29,0.17,0.42,0.13,0,0.5,10.6,7.2,0.857,0.644,0.762,1012.9,16.1
0,0.29,0.67,0.04,0,0.5,11.7,5.6,0.866,0.496,0.714,1015.8,17.2
0.08,0.46,0.46,0,0,0.4,9.4,5.6,0.863,0.464,0.714,1014.5,17.2
0,0.63,0.38,0,0,0.4,10,6.1,0.929,0.515,0.759,1012.2,16.1
0,0.42,0.5,0.08,0,0.5,10.6,8.3,0.929,0.524,0.762,1015.1,19.4
0,0.21,0.79,0,0,0.6,10,7.8,0.864,0.621,0.738,1019.4,15.6
0.17,0.21,0.5,0.13,0,0.5,10,8.3,0.893,0.576,0.75,1018.3,17.2
0.58,0.21,0.21,0,0,0.1,10,8.9,0.864,0.621,0.757,1015.6,16.7
0.5,0.33,0.13,0.04,0,0.18,10,8.9,0.893,0.507,0.743,1014.9,19.4
0.46,0.25,0.21,0.08,0,0.25,11.1,8.9,0.929,0.472,0.742,1016,21.7
0.42,0.04,0.25,0.21,0.08,0.5,10.6,9.4,0.929,0.608,0.791,1014.8,18.3
0.21,0,0.46,0.08,0.25,0.75,10.6,9.4,0.9,0.546,0.783,1012.9,19.4
0.04,0.08,0.63,0.08,0.17,0.55,10,7.8,0.893,0.621,0.77,1013.1,15
0.5,0.08,0.33,0.04,0.04,0.13,11.1,7.8,0.83,0.587,0.73,1014.4,19.4
0.71,0.21,0,0.08,0,0,8.9,7.2,0.862,0.518,0.688,1016.6,18.3
1,0,0,0,0,0,11.1,7.8,0.801,0.47,0.654,1015,21.7
0.08,0.33,0.46,0.13,0,0.5,13.3,7.2,0.779,0.301,0.574,1010.4,28.9
0.08,0.21,0.46,0.25,0,0.6,11.1,9.4,0.837,0.527,0.707,1016.4,20.6
0.63,0.17,0.13,0.08,0,0,11.1,6.1,0.93,0.432,0.707,1018.7,21.7
0.63,0.29,0.08,0,0,0.1,10.6,8.9,0.893,0.524,0.761,1016.5,19.4
0.46,0.21,0.33,0,0,0.25,13.3,7.2,0.923,0.499,0.744,1016.8,17.8
0.13,0.21,0.5,0.04,0.13,0.55,13.3,11.1,0.968,0.57,0.811,1017.9,21.7
0,0.33,0.38,0.29,0,0.55,12.2,6.1,0.865,0.48,0.702,1016.6,18.9
0.46,0.21,0.33,0,0,0.25,13.3,7.8,0.931,0.504,0.734,1018.1,18.3
1,0,0,0,0,0,9.4,6.7,0.857,0.435,0.648,1018.9,20
1,0,0,0,0,0,11.7,8.3,0.892,0.359,0.684,1017.5,24.4
1,0,0,0,0,0,13.9,7.2,0.831,0.24,0.542,1013.9,31.1
0.29,0.17,0.5,0.04,0,0.5,13.9,8.9,0.834,0.21,0.533,1011.2,34.4
0.42,0.54,0,0.04,0,0.25,13.3,10.6,0.93,0.57,0.756,1012.9,21.7
0.13,0.33,0.38,0.17,0,0.5,11.7,10,0.93,0.675,0.799,1013.5,17.8
0.21,0.08,0.63,0.04,0.04,0.5,13.3,9.4,0.931,0.621,0.788,1013.9,18.9
1,0,0,0,0,0,9.4,6.1,0.857,0.405,0.642,1012.6,20.6
1,0,0,0,0,0,8.3,6.7,0.801,0.517,0.677,1014.8,17.8
0.88,0,0.04,0,0.08,0,10,8.3,0.863,0.601,0.745,1018.2,17.2
0.67,0,0.13,0.04,0.17,0,13.9,8.3,0.931,0.507,0.721,1017.7,19.4
0.33,0.58,0.08,0,0,0.25,10.6,7.2,0.892,0.399,0.675,1015.1,23.3
0,0.38,0.25,0.29,0.08,0.55,11.1,8.3,0.929,0.44,0.708,1014.2,21.7
0.04,0.17,0.58,0.13,0.08,0.5,10.6,10,0.9,0.546,0.753,1017.8,19.4
0.5,0.42,0.08,0,0,0.18,10.6,8.9,0.893,0.546,0.728,1017.7,19.4
0.42,0.33,0.25,0,0,0.25,10.6,8.3,0.9,0.422,0.712,1017.6,21.7
0.92,0.04,0.04,0,0,0,10,7.8,0.893,0.469,0.676,1018.6,20
0.21,0.04,0.58,0.17,0,0.6,9.4,8.3,0.893,0.469,0.708,1016.2,20
0.46,0.21,0.33,0,0,0.25,8.9,7.2,0.83,0.451,0.65,1015.6,19.4
0.33,0.29,0.38,0,0,0.25,9.4,6.7,0.857,0.326,0.566,1014.9,26.7
0.54,0.21,0.25,0,0,0.05,11.7,9.4,0.866,0.511,0.681,1014.6,21.1
0.5,0.13,0.29,0.04,0.04,0.18,11.7,10,0.93,0.527,0.778,1016.4,20.6
0.54,0.29,0.17,0,0,0.1,10.6,9.4,0.93,0.603,0.786,1016,17.8
0.38,0.25,0.33,0.04,0,0.25,10.6,9.4,0.929,0.608,0.771,1015.6,18.3
0.67,0.21,0.13,0,0,0.05,10.6,8.9,0.865,0.546,0.749,1014.8,19.4
0.29,0.33,0.29,0.08,0,0.32,12.2,10,0.93,0.611,0.77,1014.4,19.4
0.88,0.13,0,0,0,0,11.1,8.3,0.864,0.493,0.693,1012.6,21.7
0.58,0.04,0.33,0.04,0,0.1,10.6,8.9,0.929,0.478,0.715,1012.4,22.2
1,0,0,0,0,0,11.7,8.3,0.863,0.459,0.681,1013.8,22.2
0.71,0.17,0.13,0,0,0,12.8,10,0.93,0.51,0.745,1015.6,21.7
0.67,0.04,0.21,0.04,0.04,0,11.1,10.6,0.961,0.586,0.807,1013.4,18.9
0.58,0.13,0.13,0.13,0.04,0.1,11.7,10.6,0.967,0.606,0.818,1011.5,19.4
0.54,0.13,0.29,0.04,0,0.05,11.1,10,0.967,0.606,0.808,1013.4,18.9
0.58,0.04,0.21,0.08,0.08,0,12.8,10.6,0.93,0.533,0.774,1015.7,22.8
0.5,0.21,0.21,0,0.08,0.18,11.1,9.4,0.93,0.586,0.793,1016.2,18.9
0.54,0.04,0.17,0.13,0.13,0.1,10,8.9,0.929,0.563,0.779,1014.8,18.9
0.63,0.21,0.08,0.08,0,0.1,10,8.9,0.923,0.563,0.761,1013.4,18.9
0.83,0.08,0.04,0,0.04,0,12.8,8.9,0.893,0.527,0.749,1011.7,21.1
1,0,0,0,0,0,12.2,9.4,0.893,0.529,0.733,1012.3,21.1
0.63,0.04,0.08,0.13,0.13,0,12.2,10,0.9,0.587,0.76,1014.2,19.4
0.75,0.04,0.04,0.08,0.08,0,11.7,10.6,0.968,0.586,0.811,1015.5,19.4
0.29,0.13,0.54,0.04,0,0.5,12.2,10.6,0.93,0.53,0.755,1016.2,21.7
0.04,0.25,0.71,0,0,0.5,12.8,10.6,0.865,0.51,0.716,1016.9,22.2
0,0.21,0.46,0.08,0.25,0.5,12.2,11.1,0.866,0.589,0.75,1017.2,20
0,0.13,0.67,0.04,0.17,0.6,13.3,11.7,0.901,0.61,0.773,1016.1,21.1
0.21,0.17,0.38,0.21,0.04,0.5,12.8,11.1,0.867,0.568,0.755,1015.9,21.7
0.33,0.21,0.29,0,0.17,0.32,12.8,9.4,0.834,0.487,0.651,1017,21.1
0.38,0.21,0.21,0.13,0.08,0.32,13.9,12.2,0.896,0.591,0.735,1018.8,21.1
0.42,0.17,0.17,0.25,0,0.25,15.6,10,0.931,0.375,0.685,1017,27.2
0,0.38,0.38,0.21,0.04,0.5,12.8,11.7,0.895,0.531,0.751,1016.4,22.2
0,0.17,0.42,0.21,0.21,0.75,12.2,11.7,0.931,0.675,0.824,1016.3,18.3
0,0.25,0.54,0,0.21,0.6,11.7,11.1,0.9,0.674,0.822,1014.8,17.2
0.25,0.25,0.38,0.08,0.04,0.45,12.2,10.6,0.894,0.477,0.734,1013,22.8
0.13,0.33,0.42,0.08,0.04,0.6,12.2,11.1,0.9,0.608,0.793,1013.7,20
0.04,0.17,0.54,0.17,0.08,0.6,12.2,11.1,0.9,0.586,0.772,1015.9,20.6
0.04,0.17,0.5,0.04,0.25,0.6,12.2,11.1,0.9,0.629,0.8,1018.2,18.3
